Doc_name,Page_num,Paragraph_num,Paragraph_content,Paragraph_length,SA_label,17 SDG Alignment,GRI Topic Alignment,Informative & Non-Informative/Vague Sustainability Text Identification,Qualitative & Quantitative Sustainability Text Identification,High Potential Greenwashing Detection,Climate Alignment,GRI Climate Alignment,GRI Climate Action (SDG13) Alignment,Climate Action (SDG13) Alignment
Iron2023.pdf,62,2,"Iron Mountain’s robust network and infrastructure of approximately 27,000 employees and approximately 1,400 facilities are actively engaged with our global community. We offer volunteerism, financial grant awards, and in-kind service to nonprofits and nongovernmental organizations to strengthen our communities. Iron Mountain’s Manager, Community Engagement, leads our philanthropic initiatives and our volunteerism programs. Our materiality assessment included a community engagement component, including survey distribution and interviews with select nonprofit partners.",55,Relevant,SDG_8: Economic Growth,Social,Informative,Qualitative,High Potential Greenwashing,Non-Climate,GRI 2,General Aspect (GRI 2),Non-Climate Action
Iron2023.pdf,62,3,"With respect to public policy, Iron Mountain does not make political contributions from corporate funds or resources. All company donations and charitable contributions worldwide are controlled through a compliance policy, ensuring that these gifts are free of conflicts of interest and aligned with national and local laws. As stated in our Proxy Statement, corporate funds are not used in support of or opposition to political candidates, political parties, political committees, and other political entities organized and operating for political candidates. In addition, corporate funds are not used for “electioneering” communications. The Company administers IMPAC (Iron Mountain Incorporated Employees Political Action Committee), which is a nonpartisan political action committee supporting candidates for elected office in the U.S. IMPAC allows eligible employees to pool their resources to support candidates who understand the issues important to the Company’s business and its employees. Participation in IMPAC is strictly voluntary. Except for administrative expenses, IMPAC is funded solely by the Company’s employees and directors and is not supported by funds from the Company. IMPAC complies with federal election laws and all other applicable laws and reports regularly to the Federal Election Commission. In addition, IMPAC is governed by a set of bylaws and supervised by a board of directors composed of senior managers from different areas of the Company.",190,Relevant,SDG_16: Peace,Social,Informative,Qualitative,High Potential Greenwashing,Non-Climate,GRI 2,General Aspect (GRI 2),Non-Climate Action
Iron2023.pdf,62,4,Data privacy and security are at the core of our business. We are committed to ensuring that our customer data is safe and managed in line with applicable regulations and that privacy safeguards and data security controls are embedded in our products and services.,42,Relevant,SDG_16: Peace,Social,Informative,Qualitative,High Potential Greenwashing,Non-Climate,GRI 2,General Aspect (GRI 2),Non-Climate Action
Iron2023.pdf,62,5,"While each Mountaineer plays an important role in helping to ensure compliance and protect customer data, the global privacy and compliance function is responsible for our data privacy. Iron Mountain’s Global Privacy Program is overseen by the Head of Global Privacy with support of an international team of privacy legal counsels and compliance professionals. Our Global Privacy Program is driven by the EU GDPR standards, and we have implemented policies and procedures that facilitate our data privacy compliance and reinforce a culture of privacy among our workforce. Iron Mountain maintains the EU-U.S. Privacy Shield certification, including the UK and Swiss extensions. In 2023, we applied for the EU Binding Corporate Rules (BCR) for use when we act as controller and processor, and we expect that the competent supervisory authority will approve our BCR in 2024.",122,Relevant,SDG_16: Peace,Social,Informative,Qualitative,High Potential Greenwashing,Non-Climate,GRI 2,General Aspect (GRI 2),Non-Climate Action
Iron2023.pdf,62,6,"As our customers face ever-growing volumes of information, from business records to their customer and employee personal data, we remain committed to ensuring our suite of services can help them protect their data, comply with regulations, and quickly respond to any kind of breach or cyberattack, while minimizing the impact to their brand reputation and business processes. When customer data incidents are reported via dedicated systems, they are investigated and assessed by an experienced team of professionals. This process allows the team to efficiently track incidents, identify trends, and develop processes and procedures to prevent recurring incidents. On the rare occasion when customer data is or could have been compromised, the incident is thoroughly investigated and brought to the customer’s attention.",106,Relevant,SDG_9: Industry & Innovation,Economic,Informative,Qualitative,High Potential Greenwashing,Non-Climate,GRI 2,General Aspect (GRI 2),Non-Climate Action
Iron2023.pdf,62,7,"We work closely with our customers, including those represented in our Customer Advisory Board and Executive Exchange Program, to anticipate and meet future needs in the market. In 2023, we hosted and contributed to a number of in-person and digital forums where experts discussed emerging data privacy developments and shared best practices regarding risks of managing physical and digital information, as well as the positive impact mature privacy and data governance programs have on sustainability commitments. Iron Mountain is an active member of the International Association of Privacy Professionals (IAPP), the Center for Information Policy Leadership (CIPL), and the Information Technology Industry Council (ITI), which promote public policies and industry standards that advance competition and innovation worldwide.",106,Relevant,SDG_16: Peace,Social,Informative,Qualitative,High Potential Greenwashing,Non-Climate,GRI 2,General Aspect (GRI 2),Non-Climate Action
Iron2023.pdf,64,1,"During 2023, all Iron Mountain activities and operations supported the following United Nations Sustainable Development Goals (SDGs). As a signatory to the United Nations Global Compact, Iron Mountain is committed to pursuing their policies, strategies, and procedures, as well as to creating a culture of integrity that supports all 10 principles of the United Nations Global Compact, as well as the SDGs.",53,Relevant,SDG_8: Economic Growth,General,Informative,Qualitative,High Potential Greenwashing,Non-Climate,GRI 2,General Aspect (GRI 2),Non-Climate Action
Iron2023.pdf,66,1,"DNV Business Assurance USA, Inc. (DNV) has been commissioned by the management of Iron Mountain, Incorporated (Iron Mountain) to carry out an independent limited level assurance engagement of Selected Information for calendar year 2023 as presented in the company’s Sustainability Report (the “Report”). The assurance was carried out February through April 2024.",41,Relevant,SDG_16: Peace,General,Informative,Qualitative,High Potential Greenwashing,Non-Climate,GRI 2,General Aspect (GRI 2),Non-Climate Action
Iron2023.pdf,66,2,"Our Conclusion: Based on the procedures we have performed and the evidence we have obtained, nothing has come to our attention that causes us to believe that the Selected Information is not fairly stated and has not been prepared, in all material respects, in accordance with the criteria stated. This conclusion relates only to the Selected Information and is to be read in the context of this Assurance Report, in particular, the inherent limitations explained below.",68,Relevant,SDG_16: Peace,Economic,Informative,Qualitative,High Potential Greenwashing,Non-Climate,GRI 2,General Aspect (GRI 2),Non-Climate Action
Iron2023.pdf,66,3,"Data verified for the period January 1, 2023‐December 31, 2023: • Greenhouse Gas Emissions Scope 1 and 2 • Greenhouse Gas Emissions Scope 3 • Other GHG Emissions (Halon‐1301) • Energy Consumption • Water Consumption • Waste Generated • Green Power1 (Renewable Energy Credits and Renewable Energy Consumption) • Workforce Data o Percent of Female Employees (Global) o Ethnic Composition (US only) o Special Populations, Veterans & Disability (US only) o New Employee Hires o Employee Turnover and Turnover Rate o Total Recordable Incident Rate (TRIR) per 200,000 hours o Lost Time Incident Rate (LTIR) per 200,000 hours o Total Volunteer Hours (Global) o Total Charitable Contributions o Total Training Hours o Hours of Training per Employee We do not express any conclusions on any other information that may be published on Iron Mountain’s website or Sustainability Report for the current reporting period or for previous periods.",114,Relevant,SDG_8: Economic Growth,Environmental,Informative,Quantitative,Low Potential Greenwashing,Climate,GRI 305,Environmental Aspect (GRI 305),Climate Action (SDG13)
Iron2023.pdf,66,4,"DNV’s established policies and procedures are designed to ensure that DNV, its personnel and, where applicable, others are subject to independence requirements (including personnel of other entities of DNV and maintain independence where required by relevant ethical requirements. This engagement work was carried out by an independent team of sustainability assurance professionals. DNV was not involved in the preparation of any part of Iron Mountain’s data or report. This is our fourth year of providing assurance for Iron Mountain. We adopt a balanced approach towards all stakeholders when performing our evaluation.",80,Relevant,SDG_12: Responsible Consumption,General,Informative,Qualitative,High Potential Greenwashing,Non-Climate,GRI 2,General Aspect (GRI 2),Non-Climate Action
Iron2023.pdf,67,1,"We performed a limited level assurance engagement in accordance with the International Standard on Assurance Engagements (ISAE) 3000 revised – ‘Assurance Engagements other than Audits and Reviews of Historical Financial Information’ (revised), issued by the International Auditing and Assurance Standards Board. This standard requires that we comply with ethical requirements and plan and perform the assurance engagement to obtain limited assurance.",53,Relevant,SDG_16: Peace,General,Informative,Qualitative,High Potential Greenwashing,Non-Climate,GRI 2,General Aspect (GRI 2),Non-Climate Action
Iron2023.pdf,67,2,"DNV applies its own management standards and compliance policies for quality control, which are based on the principles enclosed with the ISO IEC 17029:2019 ‐ Conformity Assessment – General principles and requirements for validation and verification bodies, and accordingly maintains a comprehensive system of quality control including documented policies and procedures regarding compliance with ethical requirements, professional standards and applicable legal and regulatory requirements.",57,Relevant,SDG_16: Peace,Social,Informative,Qualitative,High Potential Greenwashing,Non-Climate,GRI 2,General Aspect (GRI 2),Non-Climate Action
Iron2023.pdf,67,3,"The GHG emissions inventories have been evaluated against the following reporting criteria: • World Business Council for Sustainable Development (WBCSD) / World Resources institute (WRI) Greenhouse Gas Protocol, Corporate Accounting Standard REVISED EDITION • WBCSD/WRI Corporate Value Chain (Scope 3) Accounting and Reporting Standard (Scope 3)",34,Relevant,SDG_13: Climate Action,Environmental,Informative,Qualitative,High Potential Greenwashing,Climate,GRI 305,Environmental Aspect (GRI 305),Climate Action (SDG13)
Iron2023.pdf,67,4,"In addition, Iron Mountain also tracks halon‐1301 (CBrF3) , a greenhouse gas covered by the Montreal Protocol, which the GHG Protocol recommends be reported outside the scope of a company’s corporate inventory.",25,Irrelevant,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Iron2023.pdf,67,5,"DNV used a risk‐based approach throughout the assurance engagement, concentrating on the areas that we believe are most material for both Iron Mountain and its stakeholders. DNV applied a materiality threshold of five percent for the GHG emissions (Scope 1 and 2) and Energy. The boundary of our work includes global operations for all Selected Information in scope except for Ethnic Composition of Employees and Special Populations which includes US operations only.",64,Relevant,SDG_12: Responsible Consumption,Environmental,Informative,Qualitative,High Potential Greenwashing,Climate,GRI 2,General Aspect (GRI 2),Non-Climate Action
Iron2023.pdf,67,6,"We understand that financial data, including financial data that feeds into the calculation of Selected Performance Indicators are subject to a separate independent audit process. DNV has relied on this information as accurate for the purposes of our scope of work. This includes but is not limited to any statements relating to sales, revenue, salaries, charitable contribution.",50,Relevant,SDG_16: Peace,Economic,Informative,Qualitative,High Potential Greenwashing,Non-Climate,GRI 2,Economical Aspect (GRI 201),Climate Action (SDG13)
Iron2023.pdf,67,7,"Iron Mountain has sole responsibility for: • Preparing and presenting the Selected Information in accordance with the criteria • Designing, implementing, and maintaining effective internal controls over the information and data, resulting in the preparation of the Selected Information that is free from material misstatements • Measuring and reporting the Selected Information • Contents and statements contained within the websites In performing our assurance work, our responsibility is to the management of Iron Mountain; however, our assurance report represents our independent opinion and is intended to inform all stakeholders. DNV was not involved in the preparation of any statements or data included in the Report or website except for this Assurance Statement.",99,Relevant,SDG_16: Peace,General,Informative,Qualitative,High Potential Greenwashing,Non-Climate,GRI 2,General Aspect (GRI 2),Non-Climate Action
Iron2023.pdf,67,8,"Greenhouse Gas Emissions 2023 Scope 1 Emissions 113,532 MtCO2e 2023 Scope 2 Emissions (Location‐Based) 210,216 MtCO2e 2023 Scope 2 Emissions (Market‐Based) 65,302 MtCO2e 2023 Scope 3 Emissions (Location‐Based, unless noted otherwise) o Category 1 – Purchased goods and services 239,495 MtCO2e o Category 2 – Capital goods 363,717 MtCO2e o Category 3 – Fuel‐ and energy‐related activities 99,321 MtCO2e o Category 5 – Waste generated in operations 6,814 MtCO2e o Category 6 – Business travel 36,116 MtCO2e. ",37,Irrelevant,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Iron2023.pdf,67,9,"We are providing a ‘limited level’ of assurance. We planned and performed our work to obtain the evidence we considered necessary to provide a basis for our assurance conclusion, so that the risk of this conclusion being in error is reduced but not reduced to very low. A ‘reasonable level’ of assurance would have required additional work at headquarters and site levels to gain further evidence to support the basis of our assurance conclusion. DNV’s assurance engagements are based on the assumption that the data and information provided by the client to us as part of our review have been provided in good faith. DNV expressly disclaims any liability or co‐ responsibility for any decision a person or an entity may make based on this Independent Assurance Statement.",116,Relevant,SDG_16: Peace,Economic,Informative,Qualitative,High Potential Greenwashing,Non-Climate,GRI 2,General Aspect (GRI 2),Non-Climate Action
Iron2023.pdf,68,1,"DNV’s established policies and procedures are designed to ensure that DNV, its personnel and, where applicable, others are subject to independence requirements (including personnel of other entities of DNV) and maintain independence where required by relevant ethical requirements. This engagement work was carried out by an independent team of sustainability assurance professionals.",44,Relevant,SDG_12: Responsible Consumption,General,Informative,Qualitative,High Potential Greenwashing,Non-Climate,GRI 2,General Aspect (GRI 2),Non-Climate Action
Iron2023.pdf,68,2,"Greenhouse Gas Emissions Continued o Category 7 – Employee commuting 37,375 MtCO2e o Category 8 ‐ Upstream leased assets 113 MtCO2e (Location‐Based); 0 MtCO2e (Market‐Based) o Category 9 – Downstream transportation and distribution 35,648 MtCO2e o Category 13 ‐ Downstream leased assets 267,170 MtCO2e (Location‐Based); 0 MtCO2e (Market‐Based)  Other GHG Emissions (Halon‐1301) 10,662 MtCO2e. ",27,Irrelevant,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Iron2023.pdf,68,3,"Workforce Data 2023 Female Employees (Percent) 39.1% 2023 Ethnic Composition ‐ US only (Percent) o American Indian or Alaska Native 0.3% o Asian 5.7% o Black or African American 24.7% o Hispanic or Latino 20.1% o Native Hawaiian or Other Pacific Islander 0.6% o Two or More Races 2.0% o White 44.3% o Decline to state/not specified 2.3%  2023 Special Populations – US only (Percent) o Veteran 4.8% o Disability 4.5% 2023 New Employee Hires 8,877 2023 Total Employee Turnover and Turnover Rate 7,454 | 28.6% 2023 Total Recordable Incident Rate 0.8 2023 Lost Time Incident Rate 0.5 2023 Total Volunteer Hours 36,612 2023 Total Charitable Contributions $ 534,999 2023 Total Training Hours 37,767 2023 Hours of Training per Employee 1.45 2: Both Scope 2 and Scope 3 3: Water consumption includes facilities for which actual invoices are available. This covers 42% of sites. 4. Total waste generated includes estimated data (for 29% of total square footage) and actual invoices (for 71% of total square footage)",113,Relevant,SDG_8: Economic Growth,Social,Informative,Quantitative,Low Potential Greenwashing,Non-Climate,GRI 2,General Aspect (GRI 2),Non-Climate Action
Iron2023.pdf,68,4,"All assurance engagements are subject to inherent limitations as selective testing (sampling) may not detect errors, fraud or other irregularities. Non‐ financial data may be subject to greater inherent uncertainty than financial data, given the nature and methods used for calculating, estimating and determining such data. The selection of different, but acceptable, measurement techniques may result in different quantifications between different entities.",52,Relevant,SDG_12: Responsible Consumption,Economic,Informative,Qualitative,High Potential Greenwashing,Climate,GRI 2,General Aspect (GRI 2),Climate Action (SDG13)
Iron2023.pdf,68,5,DNV’s assurance engagements are based on the assumption that the data and information provided by the client to us as part of our review have been provided in good faith. DNV expressly disclaims any liability or co‐responsibility for any decision a person or an entity may make based on this Independent Assurance Statement.,49,Relevant,SDG_16: Peace,Economic,Informative,Qualitative,High Potential Greenwashing,Non-Climate,GRI 2,General Aspect (GRI 2),Non-Climate Action
Iron2023.pdf,69,1,"We are required to plan and perform our work in order to consider the risk of material misstatement of the Selected Information; our work included, but was not restricted to: • Conducting interviews with Iron Mountain’s management to obtain an understanding of the key processes, systems and controls in place to generate, aggregate and report the Selected Information; • Performing limited substantive testing on a selective basis of the Selected Information to check that data had been appropriately measured, recorded, collated and reported; • Reviewing that the evidence, measurements and the scope provided to us by Iron Mountain is prepared in line with the agreed upon procedures and criteria; • Reading the Report and narrative accompanying the Selected Information within it with regard to the criteria; • Reviewing global employee rosters at year‐end at individual contributor, supervisor/manager, director, and executive leadership levels to determine percent breakdown by gender, ethnic composition, and special populations; • Reviewing recordable incidents, lost time incident, number of employees, hours worked, employee categories (TRIR and LTIR); • Replicating the TRIR and LTIR following the reporting criteria below: • OSHA Recording and Reporting Occupational Injuries and Illness • Reviewing sample of recordable incidents and lost time incidents; • Reviewing training stats from the LinkedIn learning platform; charitable contributions budget allocation and total volunteer hours. The following methods were applied during the verification of Iron Mountain’s environmental footprint inventories and management processes: • Review of documentation, data records and sources relating to the corporate environmental data claims and GHG emission assertions; • Review of the processes and tools used to collect, aggregate and report on all environmental data and metrics; • Assessment of environmental information systems and controls, including: • Selection and management of all relevant environmental data and information; • Processes for collecting, processing, consolidating, and reporting the relevant environmental data and information; • Design and maintenance of the environmental information system; • Systems and processes that support the environmental information system. • Performed sample‐based audits of the processes for generating, gathering and managing the quantitative and qualitative environmental data; • Examination of all relevant environmental data and information to develop evidence for the assessment of the environmental claims and assertions made; • Confirmation of whether the organization conforms to the verification criteria. ",306,Relevant,SDG_8: Economic Growth,Social,Informative,Qualitative,High Potential Greenwashing,Non-Climate,GRI 2,General Aspect (GRI 2),Non-Climate Action
Iron2023.pdf,70,1,"This Statement is for the sole use and benefit of the party contracting with DNV Business Assurance USA, Inc. to produce this Statement (the “Client”). Any use of or reliance on this document by any party other than the Client shall be at the sole risk of such party. In no event will DNV or any of its parent or affiliate companies, or their respective directors, officers, shareholders, employees or subcontractors, be liable to any other party regarding any statements, findings, conclusions or other content in this Statement, or for any use of, reliance on, accuracy, or adequacy of this Statement.",84,Relevant,SDG_16: Peace,Economic,Informative,Qualitative,High Potential Greenwashing,Non-Climate,GRI 2,General Aspect (GRI 2),Non-Climate Action
Iron2023.pdf,70,2,"In addition to the above, specific to the environmental indicators, the following steps were conducted for the Water and Waste: • Water: o Review of the water consumption methodology; o Conduct data checks for the water data collected, transferred and calculated; o Perform sample‐based assessment of data reported against the source data water consumed; o Evaluate whether assumptions and methodology used in cases of data estimation for whole year data are valid. • Waste o Review of the waste segregation methodology and description of waste categorization; o Conduct data checks for the waste data collected, transferred and calculated;",83,Relevant,SDG_6: Clean Water & Sanitation,Environmental,Informative,Qualitative,High Potential Greenwashing,Climate,GRI 303,Environmental Aspect (GRI 305),Climate Action (SDG13)
Iron2023.pdf,71,1,The table below has been prepared by Iron Mountain. It is intended to provide readers with a summary of the methodologies used by Iron Mountain to prepare the metrics that are not aligned in the GRI standards:,35,Irrelevant,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Iron2023.pdf,71,2,Methodology Definition Selected Information 2023 number of hours viewed obtained from LinkedIn Learning Dashboard and the number of hours from the Women in Leadership program.,23,Relevant,SDG_5: Gender Equlaity,Social,Informative,Quantitative,High Potential Greenwashing,Non-Climate,GRI 2,General Aspect (GRI 2),Non-Climate Action
Iron2023.pdf,71,3,Total hours viewed using the LinkedIn Learning Platform by licensed employees (coordinator levels & above) and the training and development hours that are part of our Women in Leadership program over the period from January 1st to December 31st in 2023.,35,Relevant,SDG_5: Gender Equlaity,Social,Informative,Quantitative,Low Potential Greenwashing,Non-Climate,GRI 2,General Aspect (GRI 2),Non-Climate Action
Iron2023.pdf,71,4,2023 Total Training Hours 2023 total number of training and development hours / Total IRM Population The amount of hours an Iron Mountain employee spent on training and development materials provided on the LinkedIn Learning Platform or in the Women in Leadership program over the period from January 1st to December 31st in 2023.,48,Relevant,SDG_5: Gender Equlaity,Social,Informative,Quantitative,Low Potential Greenwashing,Non-Climate,GRI 2,General Aspect (GRI 2),Non-Climate Action
Iron2023.pdf,71,5,2023 Total Charitable Contributions 2023 total number of volunteer hours obtained from both the Moving Mountains portal and the HR timekeep practices (Community Service Time ‐ CST or Volunteering Time). Duplicated hours from CST and MM portal were detected and subtracted from the total volunteer hours.,40,Relevant,SDG_11: Sustainable Cities,Social,Informative,Quantitative,Low Potential Greenwashing,Non-Climate,GRI 2,General Aspect (GRI 2),Non-Climate Action
Iron2023.pdf,71,6,"Total hours volunteered by all Iron Mountain full time and part time employees in 2023. Iron Mountain gives all full time employees 16 hours and part time employees 8 hours of annual paid time off to volunteer. This is called ""Community Service Time “ (CST) in North America, APAC, and LATAM, and ""Volunteering Time"" in EMEA. Employees are also encouraged to track volunteer hours for eligible volunteer activities that are performed outside of work hours.",61,Relevant,SDG_8: Economic Growth,Social,Informative,Quantitative,High Potential Greenwashing,Non-Climate,GRI 2,General Aspect (GRI 2),Non-Climate Action
Iron2023.pdf,71,7,"Total waste generated in 2023, covering all global activities Iron Mountain conducted in the period of Jan 01st, 2023 to Dec 31st, 2023. Waste includes landfill, recycling, recovery, and reuse. Reuse data only covers USA and Canada.",27,Relevant,SDG_12: Responsible Consumption,Environmental,Informative,Quantitative,Low Potential Greenwashing,Climate,GRI 306,Environmental Aspect (GRI 305),Climate Action (SDG13)
Iron2023.pdf,71,8,"The 2023 Total Water Consumption is the sum of sites with actual water usage from their invoices, with no estimation included. These sites' square footage represents 42% of the total square footage of all sites, including those that have no invoices.",34,Relevant,SDG_6: Clean Water & Sanitation,Environmental,Informative,Quantitative,Low Potential Greenwashing,Climate,GRI 303,Environmental Aspect (GRI 305),Climate Action (SDG13)
Iron2023.pdf,71,9,"The 2023 Total Water Consumption is the sum of sites with actual water usage from their invoices, with no estimation included. These sites' square footage represents 42% of the total square footage of all sites, including those that have no invoices 2023 Total Water Consumption. ",37,Relevant,SDG_6: Clean Water & Sanitation,Environmental,Informative,Quantitative,Low Potential Greenwashing,Climate,GRI 303,Environmental Aspect (GRI 305),Climate Action (SDG13)
Iron2023.pdf,72,1,Total recordable incident rate = Total recordable incident * one million / total estimated number of employee hours worked or 'manhours' in FY 2023. ‐ Rates per one million hours.,23,Relevant,SDG_8: Economic Growth,Economic,Informative,Quantitative,Low Potential Greenwashing,Climate,GRI 2,General Aspect (GRI 2),Climate Action (SDG13)
Iron2023.pdf,72,2,Total recordable incident is 2023 numbers of Total number of Recordable Incident obtained from a report of all global events. Recordable incidents are defined as work‐related injuries and illnesses.,25,Relevant,SDG_8: Economic Growth,Economic,Informative,Quantitative,Low Potential Greenwashing,Non-Climate,GRI 2,General Aspect (GRI 2),Climate Action (SDG13)
Iron2023.pdf,72,3,Total lost time incident rate = Total lost time incident * one million / total estimated number of employee hours worked or 'manhours' in FY 2023 ‐ Rates per one million hours.,25,Relevant,SDG_8: Economic Growth,Economic,Informative,Quantitative,Low Potential Greenwashing,Non-Climate,GRI 2,General Aspect (GRI 2),Climate Action (SDG13)
Iron2023.pdf,72,4,Total lost time incident is 2023 numbers of Total number of Recordable Incident obtained from a report of all global events. A lost time incident (LTI) is an injury sustained on the job that results in the loss of productive work time.,38,Relevant,SDG_8: Economic Growth,Economic,Informative,Quantitative,Low Potential Greenwashing,Non-Climate,GRI 2,General Aspect (GRI 2),Climate Action (SDG13)
Iron2023.pdf,74,1,"References to information in this report should not be construed as a characterization regarding the materiality of such information to our financial results or our operations. While certain matters discussed in this report may be significant, any significance should not be read as necessarily rising to the level of materiality used for the purposes of complying with applicable securities laws and regulations. The information in this report may contain projections, future estimates, plans, expectations, goals, and other forward-looking statements. Forward-looking statements are based on current expectations and assumptions that are subject to certain risks and uncertainties, which could cause our actual results to differ materially from those reflected in the forward-looking statements. Any changes in methodology may result in material changes to our calculations and may result in the current and previous periods, including our base year, to be adjusted. Except as required by law, we undertake no obligation to correct, revise, or update any information included in this report.",139,Relevant,SDG_8: Economic Growth,Economic,Informative,Qualitative,High Potential Greenwashing,Non-Climate,GRI 2,General Aspect (GRI 2),Climate Action (SDG13)
Iron2023.pdf,75,1,75 ©2024 Iron Mountain Incorporated. All rights reserved. Iron Mountain and the design of the mountain are registered trademarks of Iron Mountain Incorporated in the U.S. and other countries. All other trademarks and registered trademarks are the property of their respective owners.,35,Irrelevant,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
